178,70,YA,8:45,10:25,--W----,2015-03-27 23:42:33.515046,2015-03-27 23:42:33.515046
179,70,YB,8:45,10:25,--W----,2015-03-27 23:42:33.516991,2015-03-27 23:42:33.516991
180,71,AE,17:30,18:20,-T-J---,2015-03-27 23:42:33.519312,2015-03-27 23:42:33.519312
181,71,AF,17:30,18:20,-T-J---,2015-03-27 23:42:33.521516,2015-03-27 23:42:33.521516
182,72,LA,10:15,11:05,M------,2015-03-27 23:42:33.523891,2015-03-27 23:42:33.523891
183,72,LB,10:15,11:05,--W----,2015-03-27 23:42:33.526239,2015-03-27 23:42:33.526239
184,73,VA,13:15,14:05,--W----,2015-03-27 23:42:33.528911,2015-03-27 23:42:33.528911
185,73,VB,13:15,14:05,----F--,2015-03-27 23:42:33.531339,2015-03-27 23:42:33.531339
186,74,XA,15:15,16:05,----F--,2015-03-27 23:42:33.533534,2015-03-27 23:42:33.533534
187,74,XB,16:15,17:05,----F--,2015-03-27 23:42:33.535791,2015-03-27 23:42:33.535791
188,74,EA,15:15,16:05,----F--,2015-03-27 23:42:33.538215,2015-03-27 23:42:33.538215
189,74,EB,16:15,17:05,----F--,2015-03-27 23:42:33.541019,2015-03-27 23:42:33.541019
190,75,CE,21:15,22:05,M-W----,2015-03-27 23:42:33.543388,2015-03-27 23:42:33.543388
191,75,CF,21:15,22:05,M-W----,2015-03-27 23:42:33.545681,2015-03-27 23:42:33.545681
192,75,CG,21:15,22:05,M-W----,2015-03-27 23:42:33.547911,2015-03-27 23:42:33.547911
193,76,CE,21:15,22:05,M-W----,2015-03-27 23:42:33.550568,2015-03-27 23:42:33.550568
194,76,CF,21:15,22:05,M-W----,2015-03-27 23:42:33.553037,2015-03-27 23:42:33.553037
195,76,CG,21:15,22:05,M-W----,2015-03-27 23:42:33.555226,2015-03-27 23:42:33.555226
196,77,RA,11:45,12:35,M------,2015-03-27 23:42:33.558938,2015-03-27 23:42:33.558938
197,77,RB,10:15,11:05,M------,2015-03-27 23:42:33.561439,2015-03-27 23:42:33.561439
198,78,SA,13:15,14:05,-T-----,2015-03-27 23:42:33.563666,2015-03-27 23:42:33.563666
199,78,SB,13:15,14:05,---J---,2015-03-27 23:42:33.565754,2015-03-27 23:42:33.565754
200,79,FA,17:45,18:35,-T-----,2015-03-27 23:42:33.567825,2015-03-27 23:42:33.567825
201,79,FB,17:45,18:35,--W----,2015-03-27 23:42:33.569779,2015-03-27 23:42:33.569779
202,80,TA,10:15,11:05,----F--,2015-03-27 23:42:33.572129,2015-03-27 23:42:33.572129
203,80,TB,10:15,11:05,----F--,2015-03-27 23:42:33.575067,2015-03-27 23:42:33.575067
204,81,WA,8:45,9:35,--W----,2015-03-27 23:42:33.577463,2015-03-27 23:42:33.577463
205,81,WB,8:45,9:35,----F--,2015-03-27 23:42:33.579872,2015-03-27 23:42:33.579872
206,82,UA,14:45,15:35,----F--,2015-03-27 23:42:33.584084,2015-03-27 23:42:33.584084
207,82,UB,14:45,15:35,M------,2015-03-27 23:42:33.587128,2015-03-27 23:42:33.587128
208,83,AE,21:10,22:00,-T-J---,2015-03-27 23:42:33.590422,2015-03-27 23:42:33.590422
209,83,AF,17:30,18:20,-T-J---,2015-03-27 23:42:33.593332,2015-03-27 23:42:33.593332
210,84,CE,21:10,22:00,-T-J---,2015-03-27 23:42:33.596299,2015-03-27 23:42:33.596299
211,84,CF,21:10,22:00,-T-J---,2015-03-27 23:42:33.598708,2015-03-27 23:42:33.598708
212,85,FA,14:15,15:05,----F--,2015-03-27 23:42:33.601036,2015-03-27 23:42:33.601036
213,85,FB,16:15,17:05,----F--,2015-03-27 23:42:33.603580,2015-03-27 23:42:33.603580
214,86,MA,15:15,16:05,----F--,2015-03-27 23:42:33.605831,2015-03-27 23:42:33.605831
215,86,MB,15:15,16:05,----F--,2015-03-27 23:42:33.608076,2015-03-27 23:42:33.608076
216,86,MC,15:15,16:05,----F--,2015-03-27 23:42:33.610408,2015-03-27 23:42:33.610408
217,87,SA,14:15,15:05,----F--,2015-03-27 23:42:33.612657,2015-03-27 23:42:33.612657
218,87,SB,16:15,17:05,----F--,2015-03-27 23:42:33.615447,2015-03-27 23:42:33.615447
219,88,VA,11:45,12:35,----F--,2015-03-27 23:42:33.617810,2015-03-27 23:42:33.617810
220,88,VB,13:15,14:05,----F--,2015-03-27 23:42:33.619997,2015-03-27 23:42:33.619997
221,89,XA,13:15,14:05,----F--,2015-03-27 23:42:33.622205,2015-03-27 23:42:33.622205
222,89,XB,15:15,16:05,----F--,2015-03-27 23:42:33.624757,2015-03-27 23:42:33.624757
223,90,UA,20:30,21:20,---J---,2015-03-27 23:42:33.627250,2015-03-27 23:42:33.627250
224,90,UB,20:35,21:25,---J---,2015-03-27 23:42:33.629614,2015-03-27 23:42:33.629614
225,111,DA,20:30,21:20,-T-----,2015-03-27 23:42:33.631890,2015-03-27 23:42:33.631890
226,108,QA,20:30,21:20,-T-----,2015-03-27 23:42:33.634616,2015-03-27 23:42:33.634616
227,109,AE,16:40,18:20,M-W----,2015-03-27 23:42:33.637680,2015-03-27 23:42:33.637680
228,109,AF,16:40,18:20,M-W----,2015-03-27 23:42:33.640073,2015-03-27 23:42:33.640073
229,110,UA,14:45,16:25,M------,2015-03-27 23:42:33.642612,2015-03-27 23:42:33.642612
230,110,UB,14:45,16:25,--W----,2015-03-27 23:42:33.644937,2015-03-27 23:42:33.644937
231,111,DA,20:30,22:10,--W----,2015-03-27 23:42:33.647480,2015-03-27 23:42:33.647480
232,111,DB,20:30,22:10,--W----,2015-03-27 23:42:33.649915,2015-03-27 23:42:33.649915
233,111,DC,20:30,22:10,M------,2015-03-27 23:42:33.652153,2015-03-27 23:42:33.652153
234,112,PA,20:30,22:10,-T-----,2015-03-27 23:42:33.654412,2015-03-27 23:42:33.654412
235,112,PB,20:30,22:10,-T-----,2015-03-27 23:42:33.656570,2015-03-27 23:42:33.656570
236,112,PC,20:30,22:10,-T-----,2015-03-27 23:42:33.659176,2015-03-27 23:42:33.659176
237,113,AE,13:45,15:25,-T-J---,2015-03-27 23:42:33.661366,2015-03-27 23:42:33.661366
238,120,QA,16:15,17:55,-T-----,2015-03-27 23:42:33.663450,2015-03-27 23:42:33.663450
239,120,QB,14:45,16:25,---J---,2015-03-27 23:42:33.665542,2015-03-27 23:42:33.665542
240,115,RA,16:15,17:55,-T-----,2015-03-27 23:42:33.667625,2015-03-27 23:42:33.667625
241,115,RB,16:15,17:55,-T-----,2015-03-27 23:42:33.670186,2015-03-27 23:42:33.670186
242,122,DA,20:30,22:10,--W----,2015-03-27 23:42:33.672483,2015-03-27 23:42:33.672483
243,122,DB,20:30,22:10,--W----,2015-03-27 23:42:33.675149,2015-03-27 23:42:33.675149
244,117,SA,14:45,16:25,-T-----,2015-03-27 23:42:33.677433,2015-03-27 23:42:33.677433
245,117,SB,14:45,16:25,-T-----,2015-03-27 23:42:33.679883,2015-03-27 23:42:33.679883
246,118,NA,20:30,22:10,---J---,2015-03-27 23:42:33.682370,2015-03-27 23:42:33.682370
247,118,NB,20:30,22:10,-T-----,2015-03-27 23:42:33.684625,2015-03-27 23:42:33.684625
248,119,CE,16:40,18:20,-T-J---,2015-03-27 23:42:33.686750,2015-03-27 23:42:33.686750
249,119,CF,11:15,13:00,--W-F--,2015-03-27 23:42:33.688799,2015-03-27 23:42:33.688799
250,120,QA,10:15,11:55,-T-----,2015-03-27 23:42:33.692032,2015-03-27 23:42:33.692032
251,120,QB,10:15,11:55,-T-----,2015-03-27 23:42:33.694898,2015-03-27 23:42:33.694898
252,121,NA,14:45,16:35,M------,2015-03-27 23:42:33.697280,2015-03-27 23:42:33.697280
253,121,NB,14:45,16:35,M------,2015-03-27 23:42:33.700241,2015-03-27 23:42:33.700241
254,122,DA,11:45,13:35,---J---,2015-03-27 23:42:33.703059,2015-03-27 23:42:33.703059
255,122,DB,11:45,13:35,---J---,2015-03-27 23:42:33.705359,2015-03-27 23:42:33.705359
256,123,AE,16:40,18:20,M-W----,2015-03-27 23:42:33.707679,2015-03-27 23:42:33.707679
257,123,AF,16:40,18:20,M-W----,2015-03-27 23:42:33.709846,2015-03-27 23:42:33.709846
258,123,AG,16:40,18:20,M-W----,2015-03-27 23:42:33.712551,2015-03-27 23:42:33.712551
